Variety.URL,Variety.number,Abbreviation,Variety,Contributor.s.,Variety.type..narrow.,Variety.type..broad.,World.Region,She/her used for inanimate referents,He/him used for inanimate referents,Alternative forms/phrases for referential (non-dummy) it,Alternative forms/phrases for dummy it,Generalized third person singular pronoun: subject pronouns,Generalized third person singular pronoun: object pronouns,Me instead of I in coordinate subjects,Myself/meself instead of I in coordinate subjects,Benefactive “personal dative” construction,No gender distinction in third person singular,Regularized reflexives paradigm,Object pronoun forms serving as base for first and/or second person reflexives,Subject pronoun forms serving as base for reflexives,No number distinction in reflexives,Absolute use of reflexives,Emphatic reflexives with own,Creation of possessive pronouns with prefix fi- +personal pronoun,Subject pronoun forms as (modifying) possessive pronouns: first person singular,Subject pronoun forms as (modifying) possessive pronouns: first person plural,Subject pronoun forms as (modifying) possessive pronouns: third person singular,Subject pronoun forms as (modifying) possessive pronouns: third person plural,You as (modifying) possessive pronoun,Second person pronoun forms other than you as (modifying) possessive pronoun,Object pronoun forms as (modifying) possessive pronouns: third person singular,Object pronoun forms as (modifying) possessive pronouns: third person plural,Object pronoun forms as (modifying) possessive pronouns: first person singular,Object pronoun forms as (modifying) possessive pronouns: first person plural,Use of us + NP in subject function,Use of us in object function with singular referent,Non-coordinated subject pronoun forms in object function,Non-coordinated object pronoun forms in subject function,Distinction between emphatic vs. non-emphatic forms of pronouns,Independent possessive pronoun forms with added nasal,Forms or phrases for the second person plural pronoun other than you,Forms or phrases for the second person singular pronoun other than you,Distinct forms for inclusive/exclusive first person non-singular,More number distinctions in personal pronouns than simply singular vs. plural,Specialized plural markers for pronouns,Plural forms of interrogative pronouns: using additional elements,Plural forms of interrogative pronouns: reduplication,Singular it for plural they in anaphoric use,Object pronoun drop,Subject pronoun drop: referential pronouns,Subject pronoun drop: dummy pronouns,Insertion of it where StE favours zero,Deletion of it in referential it is-constructions,Deletion of it in non-referential it is-constructions,Regularization of plural formation: extension of -s to StE irregular plurals,Regularization of plural formation: phonological regularization,Plural marking via preposed elements,Plural marking via postposed elements,Associative plural marked by postposed and them/them all/dem,Associative plural marked by other elements,Group plurals,Different count/mass noun distinctions resulting in use of plural for StE singular,Absence of plural marking only after quantifiers,Plural marking generally optional : for nouns with human referents,Plural marking generally optional: for nouns with non-human referents,Double determiners,Use of definite article where StE has indefinite article,Use of indefinite article where StE has definite article,Use of zero article where StE has definite article,Use of zero article where StE has indefinite article,Use of definite article where StE favours zero,Use of indefinite article where StE favours zero,Indefinite article one/wan,Demonstratives for definite articles,Them instead of demonstrative those,Yon/yonder indicating remoteness,Proximal and distal demonstratives with  ʼhereʼ and  ʼthereʼ,No number distinction in demonstratives,Group genitives,Existential construction to express possessive,Phrases with for + noun to express possession: for-phrase following possessed NP,Phrases with for + noun to express possession: for-phrase preceding possessed NP,Postnominal phrases with bilong/blong/long/blo to express possession,Omission of genitive suffix; possession expressed through bare juxtaposition of nouns,Double comparatives and superlatives,Regularized comparison strategies: extension of synthetic marking,Regularized comparison strategies: extension of analytic marking,Much as comparative marker,As/to as comparative markers,Comparatives and superlatives of participles,Comparative marking only with than,Comparative marking with more…and,Zero marking of degree,Attributive adjectival modifiers follow head noun,Wider range of uses of progressive be + V-ing than in StE: extension to stative verbs,Wider range of uses of progressive be + V-ing than in StE: extension to habitual contexts,Invariant be as habitual marker,Do as habitual marker,Other non-standard habitual markers: synthetic,Other non-standard habitual markers: analytic,Progressive marker stap or stay,Be sat/stood with progressive meaning,There with past participle in resultative contexts,Medial object perfect,After-perfect,Levelling of the difference between present perfect and simple past: simple past for StE present perfect,Levelling of the difference between present perfect and simple past: present perfect for StE simple past,Simple present for continuative or experiential perfect,Be as perfect auxiliary,Do as unstressed tense marker,Completive/perfect done,Completive/perfect have/be + done + past participle,“Sequential” or “irrealis” be done,Completive/perfect marker slam,Ever as marker of experiential perfect,Perfect marker already,Finish-derived completive markers,Past tense/anterior marker been,Anterior had + bare root,Loosening of sequence of tenses rule,Go-based future markers,Volition-based future markers other than will,Come-based future/ingressive markers,Present tense forms for neutral future reference,Is for am/will with 1st person singular,Would for (distant) future in contrast to will (immediate future),Would in if-clauses,Double modals,Epistemic mustn’t,Present tense forms of modals used where StE has past tense forms,Want/need + past participle,New quasi-modals: core modal meanings,New quasi-modals: aspectual meanings,Non-standard use of modals for politeness reasons,Levelling of past tense/past participle verb forms: regularization of irregular verb paradigms,Levelling of past tense/past participle verb forms: unmarked forms,Levelling of past tense/past participle verb forms: past tense replacing the past participle,Levelling of past tense/past participle verb forms: past participle replacing the past tense form,Zero past tense forms of regular verbs,Double marking of past tense,A-prefixing on ing-forms,A-prefixing on elements other than ing-forms,Special inflected forms of be,Special inflected forms of do,Special inflected forms of have,Distinctive forms for auxiliary vs. full verb meanings of primary verbs,Other forms/phrases for copula ʼbeʼ: before NPs,Other forms/phrases for copula ʼbeʼ: before locatives,Other forms/phrases for copula ʼbeʼ: before AdjPs,Transitive verb suffix -em/-im/-um,Use of gotten and got with distinct meanings (dynamic vs. static),Use of gotten instead of got,Use of verbal suffix -ing with forms other than present participle/gerund,Was for conditional were,"Serial verbs: give = ʼto, forʼ",Serial verbs: go = ʼmovement away fromʼ,Serial verbs: come = ʼmovement towardsʼ,Serial verbs: constructions with 3 verbs,Serial verbs: constructions with 4 or more verbs,Give passive: NP1 (patient) + give + NP2 (agent) + V,Multiple negation / negative concord,Ain’t as the negated form of be,Ainʼt as the negated form of have,Ainʼt as generic negator before a main verb,Invariant don’t for all persons in the present tense,Never as preverbal past tense negator,No as preverbal negator,Not as a preverbal negator,No more/nomo as negative existential marker,Was – weren’t split,Amnʼt in tag questions,Invariant non-concord tags,Invariant tag can or not?,Fronted invariant tag,Special negative verbs in imperatives,Non-standard system underlying responses to negative yes/no questions,Invariant present tense forms due to zero marking for the third person singular,Invariant present tense forms due to generalization of 3rd person –s to all persons,Existential / presentational there’s/there is/there was with plural subjects,Variant forms of dummy subject there in existential clauses,Deletion of auxiliary be: before progressive,Deletion of auxiliary be: before gonna,Deletion of copula be: before NPs,Deletion of copula be: before AdjPs,Deletion of copula be: before locatives,Deletion of auxiliary have,Was/were generalization,Agreement sensitive to subject type,Agreement sensitive to position of subject,Northern Subject Rule,Invariant be with non-habitual function,Relativizer that or what  in non-restrictive contexts,Which for ‘who’,Relativizer as,Relativizer at,Relativizer where or a form derived from where,Relativizer what or a form derived from what,Relativizer doubling,"Use of analytic or cliticized that his/that’s, what his/what’s, at’s, who his instead of whose",Gapping/zero-relativization in subject position,Resumptive/shadow pronouns,Postposed one as sole relativizer,Correlative constructions,“Linking relative clauses”,Deletion of stranded prepositions in relative clauses (“preposition chopping”),Reduced relative phrases preceding head-noun,Say-based complementizers,For-based complementizers,Unsplit for to in infinitival purpose clauses,For (to) as infinitive marker,As what / than what in comparative clauses,Existentials with forms of get,Existentials with forms of have,Substitution of that-clause for infinitival subclause,Deletion of to before infinitives,Addition of to where StE has bare infinitive,Non-finite clause complements with bare root form rather than -ing form,Clause-final but = ʼthoughʼ,Clause-final but = ʼreallyʼ,No subordination; chaining construction linking two main verbs (motion and activity),Conjunction doubling: clause + conj. + conj. + clause,Conjunction doubling: correlative conj.s,Omission of StE prepositions,Use of postpositions,Affirmative anymore ‘nowadays’,Adverb-forming suffixes –way and –time,Degree modifier adverbs have the same form as adjectives,Other adverbs have the same form as adjectives,Too; too much; very much ‘very’ as qualifier,Other options for clefting than StE,Other possibilities for fronting than StE,Sentence-initial focus marker,“Negative inversion”,Inverted word order in indirect questions,No inversion/no auxiliaries in wh-questions,No inversion/no auxiliaries in main clause yes/no questions,Doubly filled COMP-position with wh-words,Superlative marker most occurring before head noun,Either order of objects in double object constructions (if both objects are pronominal),Presence of subject in imperatives,Like as a focussing device,Like as a quotative particle
http://ewave-atlas.org/varieties/42,42,NigP,Nigerian Pidgin,Nicholas Faraclas,P,P/C,Africa,X,X,B,D,A,A,B,C,D,A,A,D,D,A,D,D,D,D,D,A,A,D,A,D,X,D,D,D,D,D,D,A,D,A,D,D,D,D,D,C,D,D,D,C,X,X,X,X,X,D,A,A,D,C,D,D,A,A,A,D,D,A,A,C,D,A,A,D,D,A,A,X,A,C,D,D,B,X,X,X,X,D,X,D,X,D,X,X,X,D,D,X,B,D,X,X,D,D,X,X,X,X,D,A,X,D,D,D,X,A,A,D,B,A,A,B,X,X,X,X,B,X,X,X,X,X,D,X,A,X,X,A,D,D,D,D,D,D,A,A,A,X,D,D,D,D,D,A,A,A,A,A,D,D,D,D,D,D,A,A,D,D,D,D,A,D,A,D,A,A,D,D,C,A,D,D,A,D,X,D,D,D,D,A,X,X,D,D,A,D,D,A,D,A,D,D,C,?,C,A,B,D,C,D,A,D,B,D,D,X,D,D,B,B,B,A,D,D,A,B,B,A,A,B,A,D,D,A,A,D,D,D,B,D,D
http://ewave-atlas.org/varieties/43,43,CamE,Cameroon English,Augustin Simo Bobda,L2,L2,Africa,D,D,B,D,D,D,A,A,A,C,B,D,C,C,D,B,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,A,D,D,D,A,A,D,B,D,D,D,B,D,D,B,B,D,D,C,D,D,A,D,C,C,A,D,D,A,C,C,D,B,D,D,D,D,C,D,D,D,D,D,B,A,D,B,C,D,D,A,A,C,D,A,C,D,C,C,D,D,D,D,D,D,B,C,B,D,D,D,D,D,D,D,B,D,D,D,A,D,D,D,C,D,A,D,D,A,C,D,D,D,D,C,C,D,C,B,C,D,D,D,D,D,D,D,D,D,D,D,D,D,A,D,D,D,D,D,D,A,D,D,D,B,A,C,C,D,C,D,A,D,D,D,A,B,C,C,D,D,D,D,D,D,D,C,D,D,D,D,D,C,D,D,D,D,D,D,D,B,D,D,C,B,D,C,D,D,D,B,B,D,B,A,A,C,D,D,D,B,B,C,C,D,D,D,A,A,D,D,D,C,B,D,A,D,C,D,C,D,C
http://ewave-atlas.org/varieties/44,44,CamP,Cameroon Pidgin,Anne Schröder,P,P/C,Africa,X,X,?,D,A,A,B,B,D,A,A,B,?,A,?,B,D,D,B,B,B,A,A,C,X,D,X,D,D,X,X,B,D,A,D,D,D,D,D,B,D,?,D,D,D,X,X,D,X,D,A,B,D,?,B,A,D,?,A,B,?,?,A,?,?,A,A,A,D,B,A,?,A,C,D,D,B,X,X,X,X,D,X,X,X,D,D,X,X,D,D,X,A,D,X,X,D,D,X,X,X,X,D,A,X,D,D,D,D,B,A,D,X,A,D,B,X,X,X,X,?,X,X,D,X,X,D,X,A,X,X,A,X,X,X,X,X,X,X,A,A,B,?,D,D,D,D,A,A,A,A,?,D,A,D,D,D,X,A,A,D,D,X,D,A,D,D,D,A,A,X,X,A,X,X,A,A,B,X,X,X,X,X,A,X,X,X,X,A,D,D,A,X,A,D,D,D,?,D,A,A,D,C,D,B,D,D,X,D,X,D,D,B,?,D,A,B,D,B,A,A,A,?,A,A,D,D,A,A,D,D,X,B,D,D
http://ewave-atlas.org/varieties/45,45,TznE,Tanzanian English,Josef Schmied,L2,L2,Africa,D,D,D,D,D,D,B,B,D,D,D,D,D,D,D,C,X,X,X,X,X,D,X,D,X,X,X,D,X,D,D,X,X,D,X,?,D,D,X,X,X,X,X,X,A,C,C,B,B,?,D,D,X,D,B,D,D,D,B,B,B,D,D,C,?,C,X,X,X,C,?,X,X,X,X,X,X,B,B,B,D,C,X,B,X,X,X,B,X,D,C,X,X,X,X,?,C,X,C,C,B,X,X,X,X,X,X,X,X,X,X,X,X,X,?,?,?,X,C,X,X,X,C,X,X,X,X,D,C,X,X,X,D,X,X,X,X,X,X,?,X,X,X,X,X,X,B,X,X,X,X,X,X,X,?,X,X,X,B,X,X,X,X,X,B,X,X,X,B,X,X,X,?,X,X,X,X,X,X,X,X,?,?,X,X,D,X,X,X,X,X,X,X,X,X,X,?,X,X,X,X,X,X,C,X,?,D,B,B,X,X,X,X,C,C,X,X,X,X,D,C,C,?,C,X,X,X,X,B,X,X,X,C,X,C
http://ewave-atlas.org/varieties/46,46,KenE,Kenyan English,Alfred Buregeya,L2,L2,Africa,C,D,?,X,D,D,A,A,D,D,D,D,D,D,C,?,X,X,X,X,C,X,X,X,X,X,X,B,D,D,D,X,X,B,D,X,X,D,D,D,C,A,D,D,B,D,D,B,C,X,X,X,X,?,A,D,D,D,C,?,C,A,B,C,?,?,D,X,X,D,B,D,X,X,D,X,B,B,?,B,C,?,D,B,D,C,X,A,B,X,C,D,X,X,D,D,?,D,?,?,?,D,D,X,X,X,X,X,?,X,X,X,B,X,X,?,?,D,?,A,?,?,C,D,X,X,?,C,?,C,?,D,D,X,X,X,X,X,X,X,X,X,X,D,B,D,A,X,X,X,X,X,D,C,D,D,D,?,A,X,D,X,D,D,A,D,D,X,B,C,D,C,D,D,?,D,D,D,D,D,?,D,D,D,?,D,D,D,X,X,X,D,?,C,X,D,?,D,D,X,X,D,D,A,X,X,D,C,B,X,X,X,X,C,?,C,?,D,D,C,C,A,D,?,X,D,B,A,A,D,C,D,D,D,B
http://ewave-atlas.org/varieties/47,47,UgE,Ugandan English,Jude Ssempuuma,L2,L2,Africa,D,D,D,D,D,D,B,B,D,D,D,D,D,C,D,C,D,D,D,D,D,D,D,D,D,D,D,D,C,D,D,D,D,D,D,D,D,D,D,D,C,D,C,D,B,C,C,C,D,D,D,C,D,D,B,D,D,D,D,B,B,D,D,B,D,D,D,D,D,D,C,D,D,D,D,D,C,B,B,B,B,C,C,B,C,B,D,C,B,D,C,D,D,D,D,D,D,D,B,C,B,D,D,D,D,D,D,D,C,D,D,D,C,D,D,B,C,D,C,C,D,C,B,D,D,D,B,C,C,C,C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,C,D,D,D,D,D,D,C,D,D,D,C,D,D,D,D,D,B,C,D,D,D,B,C,D,C,C,D,D,D,C,D,D,C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,C,B,D,D,D,D,D,D,B,D,D,D,C,C,D,D,D,D,C,C,D,B,D,D,B,C,B,D,B,D,D,C,C,B,D,C,D,C,D,B
http://ewave-atlas.org/varieties/48,48,WhZimE,White Zimbabwean English,Susan Fitzmaurice,L1c,L1,Africa,D,D,B,D,D,D,B,B,C,D,D,D,C,D,X,C,X,D,D,D,C,X,D,D,D,D,D,B,B,D,D,D,D,B,D,D,D,B,B,D,D,D,?,D,A,D,D,D,D,D,D,A,D,B,B,D,D,D,D,C,D,C,D,D,D,C,C,B,D,D,D,D,X,C,D,D,D,B,C,B,D,C,D,D,D,D,D,B,B,D,C,D,D,D,D,?,D,D,C,C,D,D,D,D,D,D,D,D,D,D,D,D,B,D,D,C,D,D,C,C,D,?,?,D,D,C,B,D,D,D,D,D,D,D,D,D,X,D,X,X,X,X,X,?,D,D,B,X,X,X,X,X,X,C,C,C,D,C,A,D,D,D,C,D,C,D,D,D,D,D,D,A,D,B,C,D,D,D,D,D,D,D,D,D,C,C,D,D,D,C,D,D,D,D,D,D,B,B,?,D,D,D,D,A,X,D,C,D,D,D,A,B,C,B,B,D,B,D,D,A,A,B,D,D,D,D,B,B,B,D,D,D,D,B,B
http://ewave-atlas.org/varieties/49,49,BlSAfE,Black South African English,Rajend Mesthrie,L2,L2,Africa,C,C,C,D,D,C,A,B,C,B,C,D,D,B,D,C,D,D,D,D,D,D,D,D,D,D,D,B,D,D,D,D,D,B,D,D,D,D,D,D,B,C,D,D,A,C,C,B,B,D,C,B,D,B,A,C,D,D,B,B,C,C,C,C,B,C,B,D,D,D,B,C,D,B,D,D,D,B,C,B,C,D,D,B,D,A,D,A,A,D,D,D,D,D,D,C,D,D,B,C,B,C,C,D,D,D,D,D,C,C,C,D,B,C,D,D,D,D,C,D,D,D,B,D,D,D,A,C,C,C,C,C,C,D,D,C,D,D,D,D,D,D,D,D,D,D,B,D,D,D,D,D,D,B,D,D,D,C,C,D,D,D,D,D,B,D,D,D,A,C,D,A,D,B,C,D,D,D,D,C,D,D,D,D,C,C,D,D,D,C,C,B,D,A,D,D,B,C,D,C,D,D,D,B,D,C,C,D,A,D,C,C,C,B,A,C,C,D,C,B,B,B,D,A,D,D,A,C,C,D,B,D,D,B,C
http://ewave-atlas.org/varieties/50,50,InSAfE,Indian South African English,Rajend Mesthrie,L2,L2,Africa,D,D,B,D,D,D,A,B,D,D,D,D,D,A,D,C,D,D,D,D,D,D,A,D,D,D,D,D,D,D,D,C,D,A,D,D,D,X,C,A,A,C,B,C,C,D,D,A,A,D,D,A,C,A,A,C,D,D,D,D,D,B,B,D,C,A,C,B,D,D,A,B,D,D,D,D,D,B,C,C,D,D,D,D,D,D,D,C,B,B,D,D,A,D,D,C,D,D,A,C,A,D,D,D,D,D,D,D,D,A,D,D,A,D,D,D,D,D,D,D,D,D,B,D,D,D,B,C,C,C,B,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,B,D,D,C,D,D,D,B,D,D,D,B,A,D,D,D,D,D,A,D,B,D,C,B,D,A,D,B,D,D,D,D,B,C,D,D,D,D,B,C,D,D,D,C,D,D,C,B,D,B,B,B,B,D,D,D,D,A,A,C,D,D,B,D,A,A,B,D,A,A,A,D,C,B,A,A,D,A,D,D,A,A,A,D,D,D,D,B,D
http://ewave-atlas.org/varieties/51,51,WhSAfE,White South African English,Sean Bowerman,L1c,L1,Africa,C,D,B,D,D,D,B,A,C,D,D,D,D,B,D,C,D,D,D,D,D,D,D,D,D,D,D,B,B,D,D,D,D,A,D,D,D,D,A,D,D,B,B,?,B,D,D,C,C,D,D,A,D,C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,B,B,D,D,D,D,D,B,C,C,D,D,D,D,D,D,D,B,D,D,?,D,D,D,D,C,D,D,B,B,C,D,C,D,D,D,D,D,B,D,D,D,A,D,D,D,D,D,D,D,D,D,D,D,D,D,B,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,?,D,C,B,D,D,D,D,D,D,D,D,D,D,D,B,D,D,D,D,D,B,D,D,D,D,D,D,B,?,?,D,D,D,D,D,D,D,D,D,D,B,D,D,D,D,C,D,D,D,C,D,D,C,D,D,D,D,D,D,C,D,D,D,D,D,D,D,D,D,D,D,D,B,D,D,C,A,D,D,D,D,D,B,D,B,D,D,D,D,C,C
http://ewave-atlas.org/varieties/52,52,IndE,Indian English,Devyani Sharma,L2,L2,South and Southeast Asia,D,D,D,B,D,D,C,C,D,C,D,D,D,B,C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,B,D,D,D,B,A,A,B,A,A,A,A,B,B,A,A,D,D,D,D,A,A,B,C,C,A,A,C,A,A,A,D,B,B,D,D,D,B,B,B,D,D,D,C,B,B,B,B,C,D,C,D,C,D,A,A,D,D,D,D,D,D,D,D,D,D,A,B,D,D,D,D,D,D,D,C,D,D,D,A,D,D,D,C,D,A,C,D,D,C,D,D,D,B,C,C,C,C,C,C,D,D,D,D,D,D,D,D,D,D,D,D,C,A,D,D,D,D,D,D,C,D,D,D,C,D,C,D,D,D,D,A,D,D,D,D,C,D,B,D,B,B,C,D,C,C,D,D,D,D,D,D,D,D,D,D,D,C,D,C,A,D,D,B,A,B,D,D,D,D,C,D,B,B,D,B,D,D,D,C,B,B,C,C,D,B,C,C,A,D,A,D,D,A,A,A,C,D,C,D,A,A
http://ewave-atlas.org/varieties/53,53,PakE,Pakistani English,Ahmar Mahboob,L2,L2,South and Southeast Asia,D,D,C,D,D,D,B,C,D,D,D,D,D,C,D,B,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,B,D,D,D,D,B,D,C,B,B,C,B,D,D,?,D,D,D,D,D,D,C,D,D,D,D,B,B,B,B,B,B,C,?,D,D,D,D,D,D,D,D,D,D,D,C,B,C,D,D,D,?,D,D,?,B,D,B,D,D,D,D,C,D,D,B,B,D,D,D,D,D,D,D,D,C,D,D,D,C,D,D,D,D,D,B,C,D,?,B,D,D,D,B,D,D,D,D,D,C,D,D,D,D,D,D,D,D,D,D,B,B,D,B,D,D,D,D,D,D,?,?,D,D,D,B,D,D,D,D,D,B,D,D,D,C,D,D,D,D,C,D,?,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,?,B,D,?,C,C,B,D,D,C,D,C,D,D,D,D,D,B,?,D,D,D,B,D,B,D,?,D,D,B,B,B,D,D,D,D,D,C
http://ewave-atlas.org/varieties/54,54,ButlE,Butler English,Priya Hosali,P,P/C,South and Southeast Asia,B,B,B,C,D,D,A,B,D,A,B,B,B,B,D,C,X,A,X,B,C,C,X,C,C,C,X,C,C,C,B,C,X,B,C,X,X,X,B,A,C,B,B,B,B,A,B,A,A,X,X,X,X,C,A,D,A,A,C,B,B,B,B,B,B,B,B,B,D,D,B,X,X,A,B,X,A,A,B,C,B,C,?,C,D,C,D,A,A,B,X,B,C,X,?,X,X,X,C,C,B,C,X,D,C,X,X,X,?,X,X,X,B,X,X,C,C,A,C,?,D,?,C,X,X,X,C,B,?,B,C,C,C,X,X,X,X,X,X,X,X,X,X,X,X,C,C,X,X,X,X,D,X,A,X,X,X,B,A,A,A,X,D,C,C,X,X,X,C,B,C,B,C,A,B,A,A,A,A,B,D,D,D,A,?,B,X,X,X,C,C,C,B,D,X,C,C,B,C,X,X,?,C,C,A,X,B,C,A,C,C,?,B,X,?,B,B,X,B,C,B,A,?,B,X,C,A,A,A,C,?,C,A,C,X
http://ewave-atlas.org/varieties/55,55,SLkE,Sri Lankan English,Michael Meyler,L2,L2,South and Southeast Asia,D,D,D,D,D,D,B,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,B,D,D,D,D,B,D,D,D,D,D,B,D,D,D,D,D,B,D,B,B,B,C,D,D,D,D,D,D,B,D,D,B,D,D,D,D,D,D,B,B,D,D,D,D,D,D,D,D,D,D,D,D,D,D,B,D,D,D,B,D,C,D,D,D,B,C,D,D,D,D,D,D,D,D,B,B,B,D,D,D,D,D,D,D,D,D,D,D,D,B,D,D,D,D,D,D,D,D,D,B,D,D,D,C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,B,D,D,D,D,D,D,D,D,D,D,C,D,D,D,D,D,D,B,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,B,D,B,D,D,D,D,D,C,D,D,D,D,C,D,D,D,D,C,D,B,D,D,D,D,C,C
http://ewave-atlas.org/varieties/56,56,HKE,Hong Kong English,May L-Y Wong,L2,L2,South and Southeast Asia,D,D,?,D,D,D,A,B,A,A,D,D,D,A,D,?,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,?,D,D,D,D,D,D,A,A,A,D,A,?,A,A,A,D,D,B,D,D,A,D,A,A,B,A,D,A,A,A,D,B,A,D,D,D,A,B,D,D,D,D,A,A,?,A,A,B,D,A,D,A,A,C,C,D,D,?,D,D,D,A,D,D,D,A,A,D,D,D,D,D,D,D,A,D,D,D,A,D,D,D,A,D,D,D,D,?,A,B,D,D,A,A,?,C,?,A,B,D,D,D,D,D,D,D,D,D,D,D,C,D,D,D,D,D,X,X,D,B,D,D,D,A,A,D,A,C,A,D,A,D,D,D,A,A,D,A,A,A,A,B,B,B,D,A,D,D,D,D,D,D,D,D,D,D,D,D,A,A,D,D,D,D,D,D,D,D,D,C,D,D,D,A,A,D,D,D,C,D,A,?,D,D,D,D,D,A,A,A,D,D,A,A,A,D,C,D,D,A,D
http://ewave-atlas.org/varieties/57,57,CollSgE,Colloquial Singapore English (Singlish),Lisa Lim and Umberto Ansaldo,L1c,L1,South and Southeast Asia,D,D,B,D,D,D,B,D,D,D,D,D,D,A,D,B,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,B,D,D,D,D,D,D,D,A,A,A,C,B,B,B,A,D,D,?,D,B,B,D,A,A,D,D,D,A,A,D,D,B,C,D,D,D,D,D,D,D,D,D,D,B,D,B,?,D,D,D,D,D,D,C,C,D,D,D,D,D,D,D,D,D,B,B,B,D,D,D,D,D,D,A,A,A,D,D,A,A,D,D,B,D,B,D,D,D,B,D,D,D,B,B,B,D,D,A,D,D,D,D,D,D,D,D,D,D,D,D,D,D,B,B,B,B,D,D,A,D,D,D,D,B,B,D,D,D,D,D,A,A,D,D,B,B,D,D,A,A,B,A,A,A,A,D,D,D,D,D,?,D,D,D,D,D,D,D,D,D,A,D,C,C,D,D,D,D,D,D,A,D,D,B,D,C,D,D,A,D,B,A,D,D,D,C,C,D,D,D,D,D,A,A,A,D,D,D,A,B,B
http://ewave-atlas.org/varieties/58,58,MalE,Malaysian English,Stefanie Pillai and Ashley Greig,L2,L2,South and Southeast Asia,D,D,A,D,D,D,A,A,D,B,D,D,D,A,D,A,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,A,D,D,D,D,B,B,A,A,A,A,A,D,B,A,D,D,D,D,B,A,A,A,B,B,D,D,D,A,B,B,D,D,D,D,D,D,A,D,D,D,D,D,D,A,B,B,D,D,D,B,D,D,D,D,D,D,D,B,D,D,D,D,D,D,A,A,B,D,D,D,D,D,D,D,A,D,D,D,A,D,D,A,A,D,D,X,D,D,D,D,D,D,X,A,B,A,D,A,B,D,D,D,D,D,D,D,D,D,D,D,B,D,A,D,D,D,D,D,D,D,D,D,D,A,A,D,D,D,D,D,A,A,D,D,A,A,D,A,D,B,B,B,B,D,D,D,D,D,D,D,B,B,D,D,D,D,D,D,D,B,B,A,C,A,D,D,D,D,D,A,A,D,D,D,A,D,D,D,D,D,A,D,D,D,D,A,A,C,D,B,D,D,A,A,A,D,C,D,D,D,B
http://ewave-atlas.org/varieties/59,59,AusE,Australian English,Peter Collins and Pam Peters,L1c,L1,Australia,C,X,B,X,X,X,B,C,C,X,?,B,D,B,X,?,X,X,X,X,X,X,X,X,X,B,X,B,B,X,X,X,?,B,?,X,X,?,X,X,D,X,D,?,?,X,X,?,?,X,X,?,X,?,C,C,X,D,D,?,X,?,X,?,X,X,X,B,X,B,?,?,?,?,?,X,X,C,C,B,C,D,D,D,D,D,X,B,B,X,X,D,X,X,X,B,X,X,B,B,X,C,X,X,?,X,X,X,?,X,X,X,B,?,X,X,X,?,D,D,D,B,D,X,D,?,?,?,B,B,A,X,D,?,X,?,X,X,C,X,X,X,X,D,B,X,A,D,X,X,X,X,X,B,C,C,D,B,B,X,X,X,C,D,D,D,D,D,D,C,C,A,?,C,B,D,D,D,D,C,C,D,D,D,B,?,D,D,D,?,D,D,B,D,X,X,C,B,X,D,X,X,X,B,X,X,D,D,D,X,B,C,X,X,D,B,D,X,X,B,A,?,B,D,X,D,?,?,B,D,D,X,D,A,C
http://ewave-atlas.org/varieties/60,60,AusVE,Australian Vernacular English,Andrew Pawley,L1c,L1,Australia,B,B,B,X,X,X,A,C,C,X,C,A,D,D,X,X,X,X,X,X,X,X,X,X,X,A,X,A,B,X,X,X,X,A,X,X,D,?,B,X,X,X,X,B,X,X,X,X,X,X,X,A,X,B,X,X,X,X,X,X,X,X,X,X,X,X,X,A,X,?,X,C,X,X,?,X,X,?,C,C,X,X,C,?,X,X,X,B,X,X,X,X,X,X,X,A,B,X,B,?,X,B,X,X,X,X,X,X,X,X,X,X,B,X,X,X,X,X,X,?,X,C,?,X,X,C,X,B,A,B,B,X,X,X,X,X,X,X,B,X,X,X,X,X,X,X,A,X,X,X,X,X,X,A,C,C,X,B,B,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,X,X,X,A,X,X,X,X,B,X,X,X,X,X,X,X,B,B,X,X,X,X,X,X,X,X,X,B,X,X,X,X,X,X,B,X,X,X,X,X,X,X,X,A,A,B,C,?,X,X,C,X,B,X,X,C,?,B,B
